feature_numerica1,feature_numerica2,feature_categorica,target
59.24027019206901,110.2781569931783,B,0
48.15097863557011,103.59163563879196,B,0
44.772769794809605,107.01260198547118,C,1
60.49009225836889,109.78374260295327,B,1
42.95656309457241,112.6944293712354,B,0
35.91538703636441,122.19399683912447,A,0
34.433708264760966,108.19637313857025,B,0
56.06009951345639,95.17484690762915,A,1
37.19570647503717,113.45147402405462,A,0
67.54794181984364,137.9976386979043,A,1
29.18070592116278,97.34732507234853,B,1
66.96456368290038,80.50941390658717,A,0
52.11017467202618,122.14161338573945,A,0
49.032868881296075,97.59237672092803,C,0
44.550809131910505,56.546609079719275,A,0
53.991361143520706,116.94843354300843,B,1
49.62365297575152,89.29343628092154,B,0
61.03301882016521,98.18933435391679,A,0
51.142276486620396,106.63960661138029,B,1
51.50301761461878,103.80999359558133,A,0
46.36387787786144,114.1890363427808,B,1
49.43054376278933,91.29027258860313,B,0
53.07801768892059,110.26211596352165,B,1
32.89831607343375,94.80906644832166,B,1
36.518145778942866,114.77620961775006,A,1
57.43264094022715,112.30734968026107,A,1
51.708654381279416,81.29122595910809,B,0
48.16016663647321,121.71964232350064,B,0
50.184339330653934,89.28073109771904,C,1
53.47581705361671,116.1611559656229,C,1
44.60240319690639,107.34574626802682,C,0
42.216952745976876,136.76367353590246,B,0
51.958452550976816,95.53068035256295,A,0
40.21627222384968,93.01366407763605,B,0
54.082527557144715,99.61160788224535,B,0
32.9741639576216,93.93640434331449,A,1
60.29155637325644,115.998838038841,C,0
54.72597482413043,67.67378783126824,C,0
52.56029734313876,78.92635161707292,B,1
59.82690983945514,78.64394156841614,A,1
66.65474444462576,119.00615183947151,A,1
60.1437006501813,134.2122674516385,C,1
31.591257686683548,97.91101562925057,C,0
37.204230332642986,96.62356553619979,A,1
43.75181422304321,101.40104326226363,A,1
50.26091050210834,123.23756605216381,C,0
55.17659020469123,81.45293731618852,A,1
42.742561868465344,104.7673796546957,B,1
51.86766764477078,119.5039525956486,C,0
42.44617067646678,110.0218833987969,A,0
43.884821970080516,103.79163233197487,B,0
35.93338903151778,120.02092185134282,A,0
40.76766753889096,45.93535414001526,A,0
36.48315394383666,113.55750639061816,C,1
40.241267470226674,86.91848633745153,B,0
60.536417966078396,63.387342062870864,C,1
40.50601111168057,110.22405199049962,B,1
76.32382064837391,127.47317090325916,A,1
54.93317900880889,97.25102970744616,A,1
51.84836123694874,119.05749094405877,A,0
41.41642219818787,132.24556515977292,A,0
57.003098794089915,126.29828907168095,A,1
44.24362173762226,132.79929058742786,A,1
51.220098146453616,114.84254982143784,B,1
75.60084538268795,101.50867277803185,B,0
49.0394010027535,67.96068376205663,B,1
61.49273326285676,95.07875023740102,B,0
42.96823574874112,83.13506809367617,A,1
49.65011509503038,143.4188543499563,A,1
67.7080063563551,96.48228375135326,B,0
43.730329422122324,102.46409613568972,B,1
68.12448557996929,111.02970752080935,A,0
57.07751935455475,100.87204892744907,C,0
44.37533224105732,133.90102080861504,B,1
56.32407739055521,87.54701276531097,B,1
59.7255444962673,103.89214910474486,A,1
56.21809962217196,85.15058828603904,B,1
34.297752801095434,73.59954977558588,B,0
42.728628241751316,87.76461818189429,B,1
47.52481364448495,99.25926405903176,B,1
49.25566570899954,91.4139555096548,C,0
56.206720975506784,86.15158040252288,B,1
51.777010009332535,71.87365072656333,A,0
36.64655641289899,98.3378885474261,B,1
53.801978510059634,69.90559251937995,B,0
56.10585745283823,115.20111927379205,B,0
55.5979044793104,101.64879505869007,A,0
60.807807255546216,70.8489700107014,A,1
58.33922154548904,93.81581845900273,C,0
54.59180079228437,84.95687188818833,B,0
49.29834288541353,106.3834902083836,C,1
33.39039066484008,126.80900892046289,B,1
54.296182191325855,62.49655060708511,B,0
52.076876871631114,102.30052158294835,B,0
52.715788371953735,96.79734408866719,C,0
37.232514241796906,113.42680152900931,B,0
39.189434595917376,104.26393256475379,B,1
60.53152853332904,84.96061336522362,A,1
49.60444846143345,93.61892128666764,B,1
56.81500697372624,84.07948286393022,B,0
50.28318376130461,121.52014277197196,A,1
50.297561394957455,100.42623297343884,A,1
59.382838059759976,138.02381371506016,A,1
44.83955271782626,98.78678372370759,A,1
50.96120776940983,85.83186466179075,A,1
45.377247112949576,69.72571214774345,B,1
45.65503772567684,63.9372064748811,C,0
46.908278765313604,68.31728113989021,B,1
52.22133771633713,105.34253302022967,A,1
45.212513783365225,110.17450046459868,A,1
62.55756125573521,68.37618595935733,B,0
41.05392697780496,117.90076628152231,A,1
48.13128355838641,90.3387789663312,C,1
45.60268941725825,102.93586023971099,B,0
64.46977884353733,132.2444125651085,B,0
51.965547765115744,117.93678631731063,A,1
60.31844539468635,94.62938704188335,B,1
35.14439626963028,82.17615549169426,A,1
52.67050265869259,56.9636919734139,C,0
58.89630795623437,85.6169336151516,B,1
50.82283989275424,95.7773952234461,A,0
60.654803750653514,80.25640945697631,A,0
44.82711549899628,97.3748606581539,A,0
64.0934744018558,101.53703765917537,B,0
72.9889812361925,95.50288036383843,A,0
46.37161439560341,86.9999483835308,B,0
45.54497478599228,103.37309343933455,A,0
64.533844771177,108.83881299138818,B,0
65.79572145730712,78.19201845114307,C,1
44.771399728467316,128.21864759492541,B,0
45.798131829041424,98.02823735431477,B,0
47.18215391139493,100.37699245889695,A,1
36.555494889657226,114.16428846513114,A,0
40.81348053515802,104.66432262527003,B,1
39.95859233247932,119.0627326782649,A,0
42.32202434895871,105.74248330403648,B,0
49.65315112613219,87.75125250719124,A,1
52.342147325365204,107.23007050412204,A,1
65.50500492814076,77.12547585358676,A,1
40.016459592612094,102.17119411553047,C,1
59.843223984765835,99.33540018711078,A,1
47.86011155774491,95.83766285454921,B,0
49.50536290347567,97.42924977122138,A,0
56.74819492166604,62.36301909004722,B,0
38.772779784377015,89.02550184518077,A,0
53.82409746184051,101.85689802282229,C,1
51.66452208213056,103.19712783994801,C,1
54.92451264008149,79.44649718148084,A,0
52.89168643907818,125.31415681729402,C,1
74.55300139910895,82.67650303570998,C,1
43.62260015748684,119.38914401053474,C,0
44.690030449981826,108.5438872374337,C,0
43.76859473575236,87.07545380312393,A,0
44.44522880839745,135.50621785219025,B,0
43.62612872693482,76.1272633648704,A,0
61.89016531107552,118.38308347220003,A,1
64.20504247989855,120.01164636085957,C,0
44.29253706250524,86.58759581846711,A,0
41.67644426895771,127.84930600128658,B,1
54.71415556386404,94.99906970802094,C,1
44.477769557190285,105.77387258559715,C,1
56.32931817755511,105.20643677542441,C,0
52.029230208513,97.31382517058904,A,0
34.84255885002768,116.21616546319564,A,1
65.47505201330061,115.86977441104426,B,0
67.95877673095522,65.02936053523638,A,0
43.87211309515614,126.08680485756305,A,1
46.122984400640156,66.75016023928652,A,1
52.85865390724905,120.65092408683314,B,0
53.34456789987025,122.53410273655166,B,0
56.5854427267283,78.18067139569604,A,0
70.1020453876635,91.78371424090831,B,0
48.2305277250595,77.88590663028128,A,0
42.01702755461546,95.70157939422529,A,0
36.20680771985473,93.83931431628517,B,0
42.69069960058081,115.59321064538679,B,1
49.66873027126203,126.20617492239217,B,1
67.94557863517788,127.91367621579911,A,1
44.823887009638284,88.75663946843396,C,0
52.237879516388986,95.81556252510944,B,0
49.83577103927248,66.331236155581,B,0
61.88393273448084,83.88259867007622,B,0
75.26932425873622,119.29703266194915,C,0
44.69131227079679,132.31165647096464,B,1
45.10560557481778,75.31302256240156,B,1
60.44160877069072,88.15071481694211,C,1
56.81891489626312,99.47188486082146,B,0
68.46707325736034,105.60322317639213,B,1
55.839281853259635,83.80792960156708,B,0
46.40707909212941,108.48122088928179,A,0
55.90654830692309,90.52321305858167,A,0
61.087035805829075,99.71095458243441,B,1
58.204821811973645,110.925684960074,C,1
55.07274031107298,100.12844539621875,C,0
60.666746895891535,91.27228218946863,A,1
61.692955904456724,97.80780392148338,B,1
63.82158991037527,98.2327408158933,A,0
56.48709887589643,92.59977940235744,C,0
48.328819196831454,94.82407874665795,C,0
51.46713686433323,131.97294341009433,B,1
62.06508966508357,111.21838895882478,C,0
41.83064329012764,94.09039363941679,B,1
53.686733088729014,113.93908809021471,B,0
46.06661187672639,93.3236102048798,A,1
50.28744822934817,123.46249275173282,B,0
62.78451862607299,107.39284384396188,B,1
51.910990680199035,97.85395711991542,B,1
50.46436548156149,108.95433851620555,A,1
36.40143859020081,68.58247695863001,C,1
57.46253566027221,77.4646506218039,A,0
56.45484181141075,76.12149987201889,B,1
71.6325472330546,102.85886189527413,B,0
46.92221765046999,134.65029998970184,B,0
52.19150327663939,144.62600292385264,B,1
52.49383683710755,112.76102202881515,A,0
65.77453279763475,110.01688949888914,A,1
49.047044676130476,63.97884531694522,B,1
52.790215257703395,89.14652400531956,B,0
56.078965097165394,84.24432496183522,A,1
51.86609123156358,87.58304803497768,B,0
45.535663854494715,96.63712362830421,B,0
51.94089992898308,90.55818844605746,B,0
60.73631749859772,60.414003792484245,C,1
39.7348470058894,114.95820512235068,A,1
51.32969674146876,78.54513948520386,A,1
42.99879185060827,104.78493728222298,B,1
61.950466289248425,141.48165339499946,B,0
34.76813095216225,81.61230816827154,B,0
44.410781527284115,49.39424954507341,C,1
53.772118750645205,94.27991556239779,C,0
65.65524029234341,122.01919269997143,C,0
49.34249738927012,139.16694908441187,B,0
44.44800473306802,75.40900811095166,B,1
68.8115706944059,109.93398446473043,B,1
35.51986099583756,90.69379086439893,A,0
28.011940433799182,97.88103291391728,B,0
54.40014450053332,152.8868669403407,A,1
44.97945775647389,69.94059343209693,C,1
39.787671828692865,105.07479322989147,B,0
57.08356447299353,109.35386343530867,B,1
52.43800713771199,121.71572649878695,A,0
44.359213692632714,101.95966306941791,A,0
37.19695601329106,106.16101079008205,A,1
58.724573282801444,92.16702865156418,B,1
56.50201177958661,105.38253882490214,A,0
49.00824136220617,93.1361544900518,B,1
68.46636996047665,112.43143779712102,C,1
39.29915233673847,92.60779327912732,C,1
34.74474829075261,107.54200787804373,B,1
43.080919301187556,99.41474372630043,A,1
49.54413983644502,122.52100501544336,C,0
52.43339449322692,98.97212552823028,C,0
47.5876394214367,64.53935063586238,A,0
53.520553965142966,125.23843001427983,B,0
37.48460575809556,81.88535398274762,A,1
64.4376460407326,86.9246732270236,C,1
49.178488216074314,88.08677411913015,C,0
61.172958315881274,127.48876186341634,A,0
53.42725346377704,57.28651572042609,C,0
54.567532191537836,162.75497067319986,B,0
55.69767280232204,121.12113618132103,C,1
54.47708560017315,104.4647782825832,B,0
56.42722759867544,98.90211998767427,C,1
63.29152530132431,105.71108149715315,A,1
51.9652116970147,110.42244856758677,A,0
57.09003757588512,112.90431171900114,A,0
49.102643057127736,111.11208932006897,C,0
64.40117215449473,101.79161362510497,C,1
43.2360769794073,96.05323159385348,C,1
68.00940432910815,96.97453432692977,C,0
49.59842049355657,96.10183439294639,A,1
35.69224897881952,122.67540193734129,A,1
51.28104414910789,111.87113444561723,A,0
43.18948342525119,41.19222730671439,A,0
58.406435489887244,113.11801553059522,A,1
43.47376020697609,103.8947238943755,B,1
45.538165667852205,99.62582487108205,A,1
31.104592690544692,92.22963093822229,A,1
45.47693680750923,122.48225439972026,A,1
25.761206733710434,118.95052924245715,A,0
34.16097176514277,84.54244664352782,C,1
57.604146561442974,108.1410457424907,B,1
57.85800158650832,80.56686530917428,C,1
54.254575617849646,72.40763670422139,B,0
40.33023856870787,87.4656555082007,A,0
49.5228864385802,117.24786944765518,B,0
49.963974609094315,119.06250090752174,A,0
38.416353108074574,110.26170840194587,A,0
65.0339830176715,114.50191573695994,A,1
58.77362290575671,110.32356574229917,A,1
47.79035826170336,87.17036809554095,A,0
50.26885838994531,108.63845089347882,A,1
52.08382807947552,116.00819050455365,B,0
29.582651315757094,115.08582659627149,A,0
47.52822617479403,123.77826742949286,A,0
43.180157520022014,114.16607694402127,C,1
39.983799901050844,107.02896415083165,A,0
47.18899707114045,121.40300476632855,A,0
67.97686526849523,99.4695748150188,C,0
56.4084286126701,82.36250697544564,A,1
44.28821010217203,96.73866072112472,A,0
55.72582781356159,85.10194710387103,B,1
